ID;type;length;Replicate;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F1415;F1617;F18
TU1254;transcript;1411;1;0;0;0;0;1;5;12;4;4;5;1;0;2;4;2;0
TU1255;transcript;433;1;0;0;0;0.5;0;1;6;2;0;1;0;0;0;0;0;0
TU1256;transcript;672;1;0;0;0;0;0;5;3.5;10.5;6;4;4;4;0;0;0;3
TU1257;transcript;571;1;0;0;7;28;136.5;290;361;58;29;13;12;5.5;2.5;0;4;2
TU1258;transcript;492;1;2;0;2;9;43.5;85;97.5;34.5;11;6;14;8.5;4.5;2;0;0
TU1259;transcript;102;1;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0
TU126;transcript;1367;1;0;0;3;4;23.5;88;195;83.5;66;53.5;50;52;18;11;6;0
TU1260;transcript;1939;1;0;0;0;2;3;29;71;53;21;17;13;6;10;2;6;0
TU1261;transcript;485;1;0;0;1;1;2;13;27;10;8;0;5;5;2;0;0;0
TU1262;transcript;2335;1;0;0;9;0;41;144.5;394.5;238;284;189;137;91.5;52;48.5;22;8.5
TU1263;transcript;505;1;0;0;16;34;68;231.5;379.5;166;110;72;46;34.5;12;12.5;14;3.5
TU1264;transcript;952;1;0;0;2;0;0;19;26;30;8;10;4;6;2;0;2;0
TU1265;transcript;102;1;0;0;0;1;0;0;1;4;0;4;0;0;0;0;0;0
TU1266;transcript;102;1;0;0;1;0;0;8;14;2;5;1;1;3;0;0;0;0
TU1267;transcript;1759;1;0;0;2;4;12;86;255;109;85;68;55;59;48;23;3;2
TU1268;transcript;493;1;0;0;0;0;1;25;37;22;9;6;2;6;4;0;0;0
TU1269;transcript;2050;1;0;0;0;0;3;37;48;18;16;8;3;5;4;2;2;4
TU127;transcript;1358;1;0;0;2;0;6.5;18;26;19.5;8;9.5;4;6;3;2;0;0
TU1270;transcript;141;1;0;0;0;0;0;0;0;1;2;0;0;0;2;2;0;0
TU1271;transcript;1284;1;0;0;0;2;10;32;64.5;32.5;30;14;20;31.5;2;8;10.5;1
TU1272;transcript;626;1;0;0;0;2;4;0;6;8;4;3;0;4;2;2;0;0
TU1273;transcript;714;1;0;0;15;20;76;285;525.5;237.5;253;186.5;111;123.5;53;35.5;30.5;10
TU1274;transcript;342;1;0;0;0;0;2;12;16;18;0;8.5;1;0;4;0.5;0;0
TU1275;transcript;1166;1;0;0.5;3.5;2;2.5;8;14.5;14.5;13.5;6;4.5;2.5;1;1;0;0.5
TU1276;transcript;1017;1;0;4.5;3;7;81.5;291.5;496.5;196;94.5;95.5;61.5;61;20;30;11;1.5
TU1277;transcript;985;1;0;2;3.5;4;30;124.5;220;80.5;46;35.5;29;18.5;10;8;10;0
TU1278;transcript;102;1;0;0;0;0;0;5;1;5;0;3;0;0;0;1;0;0
TU1279;transcript;132;1;0;0;0;0;0;0;0;0;3;0;0;0;2;2;0;0
TU128;transcript;716;1;0;0;0;0;0;11;19;11;5;2;0;4;0;3;1;0
TU1280;transcript;102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU1281;transcript;1078;1;0;0;0;3;2;12;39.5;9;6;8;4;6.5;0;3.5;0;0
TU1282;transcript;206;1;0;0;0;0;0;4;2.5;2;0;0;0;1.5;0;0.5;0;0
TU1283;transcript;211;1;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;0
TU1284;transcript;348;1;0;0;0;0;0.5;1;6;14;14;3;10.33;0;3;3.5;1;0
TU1285;transcript;207;1;0;0;0;0;0;2;15;3;1;0;0;4;0;0;0;2
TU1286;transcript;715;1;0;0;0;0;1;12;19.5;11.5;10;3;3;0.5;4;2;0;0
TU1287;transcript;102;1;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0;0
TU1288;transcript;2677;1;0;0;0.5;2;0;34.5;48.5;34.5;31;22;15;19.5;10;13;3;2
TU1289;transcript;102;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0
TU129;transcript;118;1;0;0;0;1;2;0;7;0;3;0;0;2;0;0;0;0
TU1290;transcript;473;1;0;0;0;0;0;0;0;1;1;0;0;4;0;0;0;0
TU1291;transcript;2202;1;0;0;2;0;2;10;22;8.5;5;4;0;12;3;2;0;0.33
TU1292;transcript;304;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TU1293;transcript;160;1;0;0;0;0;0;0;0;0;0;1;0;0;0.5;0;2;0
TU1294;transcript;453;1;0;0;0;0;0;1;2;5;0;0;3;0;0.5;0;0;0
TU1295;transcript;2729;1;0;0;6;6;29.5;132;301;126.5;81;103.5;71;42;27;12;10;2
TU1296;transcript;782;1;0;0;4.33;3;16;45;52;26;7;2;4.5;2;0;0.5;0;0
TU1297;transcript;1456;1;0;0;0;0;8;25;50;32;8;3;8.5;4;2;1.5;6;0
TU1298;transcript;5132;1;0;0;4;5;23;97;165;76;65;49;31;24;10.5;6;7;4
TU1299;transcript;424;1;0;0;0;0;0;9;18;7;11;2;8;4;4;0;4;0
TU13;transcript;1200;1;9;52.5;1119.5;2078.5;8402;28798.5;69352;38909;17344;11577;6128.5;3824.5;1706.5;531.5;756.5;100.5
TU130;transcript;1133;1;0;0;4;7;72;270.5;587;190.5;106;88.5;59;48.5;22;26;13;1
TU1300;transcript;1039;1;0;0;0;0;2;15;23;14;21;6;12;4;8;2;0;0
TU1301;transcript;100;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0
TU1302;transcript;462;1;0;0;0;0;1;0;0;1;3;2;2;3;6;2;0;0
TU1303;transcript;354;1;0;0;4;0;0;2;8;1;2;2;2;4;0;0;0;2
TU1304;transcript;134;1;0;0;0;0;1;1;1;0;2;1;0;0;0;0;0;0
TU1305;transcript;100;1;0;0;0;0;0;0;2;2;4;1;1;3;0;0;0;0
TU1306;transcript;1626;1;0;0;0;0;2;5;12;3;12;6;1;2;0;0;0;0
TU1307;transcript;1450;1;0;0;0;0;2;8;12;7;9;2;2;3;4;0;2;0
TU1308;transcript;2428;1;0;0;0;0.11;12.17;38.45;77.78;30.56;25.59;17.33;10.5;16;8;2;4;0
TU1309;transcript;102;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TU131;transcript;65;1;0;0;0;0.25;2;0;0;0;1;0;0;0;0;0;0;0
TU1310;transcript;1919;1;0;0;0.33;2.12;0.47;7.31;22.99;31.35;8.77;6.35;6.73;4;0;0;0;1
TU1311;transcript;621;1;0;0;0;0;0;6;4;12;4;0;2;0;0;0;0;0
TU1312;transcript;655;1;0;0;0;0;1;7.5;2;6.5;7;2;0.5;0;0;2;0;0
TU1313;transcript;293;1;0;0;0;0;4.5;2;6;5;2.5;3.5;3.5;4;0;0;0;0
TU1314;transcript;2654;1;0;0;0;7;45.5;168;310;100;112.5;109.5;71.5;110;59;25;23;6
TU1315;transcript;360;1;0;0;0;1;2;13.5;19;14;9;13;6;2;2;0;0;0
TU1316;transcript;109;1;0;0;0;0;0;0;4;0;0;1;0;0;0;2;0;0
TU1317;transcript;1150;1;0;0;2;4;4;25;55;40;10;19;6;12;3;2;3;0
TU1318;transcript;592;1;0;0;0.5;8;0;11;10;4;12;6;6;0;2;0;1;0
TU1319;transcript;1443;1;0;0;2;0;2;15;28;16;9;11;2;4;1;0;1;0
TU132;transcript;172;1;0;0;0;0;0;4;5.5;3;3;0;0;0;0;0;0;0
TU1320;transcript;102;1;0;0;0;0;0;0;0;2;1;2;2;0;0;0;2;0
TU1321;transcript;1024;1;0;0;0;4;7;62;128;99;49;44;26;25;8;4;2;0
TU1322;transcript;2504;1;0;2;8.5;56;113.5;271.5;420.5;86;50.5;52.5;38;48.5;31;13;7.5;1.5
TU1323;transcript;108;1;0;0;1;0;0;0;3;4;0;0;2;0;0;0;0;0
TU1324;transcript;1071;1;0;0;0.5;11;39.5;114.5;184.5;42;38.5;49.5;34;32.5;20;10;2.5;4.5
TU1325;transcript;1134;1;0;0;0;0;2.5;25;49.5;17;12.5;6;2;20;16;15;28;2
TU1326;transcript;1182;1;0;0;0;0;5.5;26;40;11.5;28;10;8;37;29;31;32;0
TU1327;transcript;102;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0
TU1328;transcript;3101;1;0;0;0.5;0.5;20;74;78;35.5;42.5;24;21;38;16;30;59;2
TU1329;transcript;102;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
TU133;transcript;100;1;0;0;0;0;0;0;0.5;1.5;1;0;0;0;0;0;0;0
TU1330;transcript;1923;1;0;0;14;25;382.5;1544.5;3177.5;1472.5;915.5;564.5;283;207.5;78;64.5;90;17
TU1331;transcript;557;1;0;0;0;0;4;9;4;3;2;2;0;0;0;0;0;0
TU1332;transcript;1457;1;0;0;0;0;7.5;28.5;52.5;32.5;23.5;13.5;13;9.5;4;0.5;0;0
TU1333;transcript;231;1;0;0;0;0;0;0;4;1;0;4;1;0;4;0;0;0
TU1334;transcript;864;1;1;0;2;0;7.5;13;6.5;11;7;7;4;1;2;0;0;0
TU1335;transcript;1095;1;0;0;4;6;17;70;154;82;84;47;38;37;24;18;11;0
TU1336;transcript;1306;1;0;0;2;0;2;19;28;27;15;25;10;18;15;3;6;0
TU1337;transcript;102;1;0;0;0;0;0.5;1;0;0.5;1.5;0;2;0;0;0;0;0
TU1338;transcript;1585;1;0;0;1;2;10.5;58;100.5;41.5;24.5;12;9;17.5;10;6;2;0
TU1339;transcript;61;1;0;0;0;0;0;1;0.5;0;0;0;0;0.5;0.5;0;0;0
TU134;transcript;209;1;0;1;8;11;29.33;124;246;77.5;42;34;23;7;10;2;1;3
TU1340;transcript;1468;1;0;0;2;8.33;36;163;233;95;75;73;55;55;19;14;10;0
TU1341;transcript;5276;1;0;2;9;19;75;836;3148;832;436;273;185;73;28;16;15;6
TU1342;transcript;99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU1343;transcript;388;1;0;0;0;0;2;9;9;4;8;2;0.5;1;2;0;0;0
TU1344;transcript;1794;1;0;0;1;0;12;33;76;36;29;11;15.5;16;4;2;6;0
TU1345;transcript;973;1;0;0;2;4;8;28;38;33;10;7;8;5;2.33;4;2;2
TU1346;transcript;238;1;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0
TU1347;transcript;3411;1;0.5;0;0.5;0;0;6;32.33;22;26;3;7;10;8;2.5;4;0
TU1348;transcript;100;1;0;0;0;0;0;5;4;7;1;2;0;0;0;0;0;0
TU1349;transcript;1435;1;0;0;0.5;0;13;47;127.5;51;44.5;25.5;27;16;14;4;4;2
TU135;transcript;1169;1;0;2;0;0;3;20.5;37;15.5;7;4.5;9;9.5;5;0;0;0
TU1350;transcript;931;1;0;0;10;10;35.25;92.5;205;87;28.5;34.5;24;26;10;4;7;2
TU1351;transcript;68;1;0;0;1;6.5;7;26.5;71.5;31;19.5;11;8.5;4;2;0;2;0
TU1352;transcript;690;1;2;1;18.5;34.5;184;741.5;1309.5;579;391.5;322;142.5;94;39;20.33;43;2
TU1353;transcript;1119;1;0;0;0;0;0;18;24;13;15;6;9;1;2;0;0;0
TU1354;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU1355;transcript;1492;1;0;0;2;2;14;20;76;41;37;12;14;12;4;2;6.5;2
TU1356;transcript;453;1;0;0;0;0;0;5;3;3;0;0;1;0;0;0;0;2
TU1357;transcript;2260;1;0;0.33;3;0;5;11;25;13;6;8;0;4;2;0;2;1
TU1358;transcript;101;1;0;0;0;0;0;2;3;1;0;0;2;0;0;0;0;0
TU1359;transcript;737;1;0;2;14;12;79;364;657;224;132;84;67;40;26;21;15;0
TU136;transcript;2614;1;0;0;0;0;14;72;130;88;66;38;30;32;22;10;7;0
TU1360;transcript;769;1;0;0;0.5;2;8.33;34;82;37;24;27;17;16;13;12;16;0.33
TU1361;transcript;755;1;0;0;1.5;1;0;6;12;11;9;3;4;2;0;2;0;0
TU1362;transcript;480;1;0;0;1;2;55;191.5;389;163.5;112;88;42;47;16.5;12;8;0
TU1363;transcript;874;1;0;0;0;2;16;27.5;63;40.5;21;33;7;13;10.5;4;2;0
TU1364;transcript;1413;1;157;623;19158;127411;227396.5;198994.5;197680;30869;10597;11748;7054;7012;2182;2202.5;2666;2857
TU1365;transcript;121;1;0;0;0;0;0;2;8;0;1;0;0;0;0;0;0;0
TU1366;transcript;718;1;0;0;2;0;4;2;5;5;3;4;0;0;0;0;0;1
TU1367;transcript;1282;1;0;0;0.5;0;2;10;26;13;18;7.5;5;3;2.5;2;1.5;0
TU1368;transcript;109;1;0;0;1.5;0;9.5;14.5;34.5;27.5;8.5;31;6.5;23;8.5;5.5;1;1.5
TU1369;transcript;2125;1;0;0;8;15;66.5;236.5;638;349.5;318;258;156.5;247;123;32.5;37.5;6.5
TU137;transcript;1181;1;0;0;0;1;2;11;35;18;7;4;9;9;3;12;0;0
TU1370;transcript;703;1;0;0;0;4;4;6;11;15;6;2;0;0;2;0;2;0
TU1371;transcript;327;1;0;0;0;1;9;20;32;15;5;5;2;3;4;0;0;0
TU1372;transcript;85;1;0;0;0;0;0;7;9;4.5;5;3.5;2;0.5;0;0;0;0
TU1373;transcript;994;1;0;0;3;14;49;185;482.5;237.5;108.5;91;75;48.5;32;6;8;2
TU1374;transcript;1335;1;0;0;2;2;2;10.5;5;2;5;4;0;4;5;0;0;0
TU1375;transcript;1417;1;0;0;2;2;0;22;15;17;14.83;5;2;4;2;2;4;0
TU1376;transcript;100;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
TU1377;transcript;971;1;0;0;0;1;15.5;50;101.5;49;37.5;22.5;7;23;24.5;8;17;4
TU1378;transcript;652;1;0;0;0;0;1.5;9;11.5;12;2;10.5;3;4;6.5;2;6;2
TU1379;transcript;594;1;0;0;0;2;1;6;20;7;3;2;2;2;3;0;0;0
TU138;transcript;484;1;2.5;2.5;2.5;8.5;115;1453.5;6262.5;7964.5;12939;10828;4250;1432.5;468.5;140.5;194;17
TU1380;transcript;1786;1;0;2;7;10.5;72;260.5;612.5;294;232;209;143;145;55;36;9;5.25
TU1381;transcript;2949;1;0;0;0;2;2;24;30.5;18;24;20.5;6;4;1;2;4;1
TU1382;transcript;255;1;0;0;2;0;0;7;8;3;4;0;0;0;0;0;0;0
TU1383;transcript;408;1;0;0;0;0;0;0;0;1;0;0.5;1.5;0;2;0;0;0
TU1384;transcript;839;1;0;0;0;0.05;0.26;1.16;5.37;13.01;7.31;3.11;0.64;0.05;0;0;0;0
TU1385;transcript;104;1;0;0;0;0;0;0.67;0;0.67;0.76;0;0;0;0;0;0;0
TU1386;transcript;3130;1;4;55;1176.04;1094;3515.75;11111;26821.83;14013.95;8362.26;6428.05;4031;3072;1450.5;422.5;570;54
TU1387;transcript;412;1;0;0;3;3;8;25;22;16;15;6;6;2;0;0;4;0
TU1388;transcript;212;1;0;1;5;11;50.5;148;276.5;67;44;32.5;25.5;28.5;13.5;5;2.5;0
TU1389;transcript;103;1;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0
TU139;transcript;856;1;93.5;173.5;420.5;323;2062.5;20842;117906.83;371830.5;1442245.5;1270400;477371.83;139963.5;48801.5;10442.5;19435.5;1115
TU1390;transcript;266;1;0;0;3;5;17;133;334;108;44;39;45;13;6;4;2;0
TU1391;transcript;169;1;0;0;0;0;0;1;6;2;1;0;0;0;0;0;0;0
TU1392;transcript;1290;1;0;0;0;0;2;11;34;17;17;8;6;8;0;2;0;0
TU1393;transcript;102;1;0;0;0;0;0;2;0;1;3;3;2;2;0;0;0;0
TU1394;transcript;489;1;0;0;3;23;96;294;684;257;199;87;54;77;33;18;22;4
TU1395;transcript;688;1;0;0;1;0;0;0;6;8;2;4;1;0;0;2;0;0
TU1396;transcript;1609;1;0;0;0;0;6;21;58;21;21;23;13;22;2;4;10;0
TU1397;transcript;1332;1;0;0;1;0;20;98.5;136;40;64;47;38;36;8;16;11;2
TU1398;transcript;1273;1;0;0;2;8;17;61;132;36;32;21;23;12;10;2;4;2
TU1399;transcript;102;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
TU14;transcript;2281;1;0;0;16;11;4;30;49.83;25;20;16;7;4;0;0;6;2
TU140;transcript;68;1;0;0;0.5;0.5;1.5;7.5;12.83;6;2;4.5;2.33;3;0.5;0.5;0.5;0
TU1400;transcript;102;1;0;0;0;0;2;1.5;4;0;0;0;0;0;0;0;0;0
TU1401;transcript;310;1;0;0;0;0;2;2.5;10;5;10;2;4;2;2;2;2;0
TU1402;transcript;473;1;0;0;0;0;6;13;21;3;5;2;1;2;0;0;0;0
TU1403;transcript;1826;1;0;0;1;1;10;11;23;4;8;3;9;9;2;2;0;2
TU1404;transcript;214;1;0;0;0;0;0;1;4;3;2;0;0;0;0;0;0;0
TU1405;transcript;2519;1;0;0;2;1;27.33;79;140;51;51;30;16;23;12;5;2;0
TU1406;transcript;63;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TU1407;transcript;1156;1;0;0;0;2;7;23.5;44;14;9;7;2;3.5;3;2;2;0
TU1408;transcript;323;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0
TU1409;transcript;5418;1;2;0;0;3;2;68;90;51;58;27;8.5;6;0;0;2;0
TU141;transcript;609;1;0;0;3.5;6.5;45.5;113;252.33;126.5;103;86.5;56.83;57;15;15;11;4
TU1410;transcript;72;1;0;0;0;0;0;0.5;1;1;0;0;0;1.5;0;0;0;0
TU1411;transcript;148;1;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0
TU1412;transcript;388;1;0;0;0;0;0;7;2;1;2;0;0;0;0;0;0;0
TU1413;transcript;100;1;0;0;0;0;0;2;2;2;0;0;0;0;2;0;0;0
TU1414;transcript;102;1;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0
TU1415;transcript;1026;1;0;0;0;0;1;0;6;2;8;2;3;1;0;2;0;0
TU1416;transcript;117;1;0;0;0;0;6;0;2;3;0;0;0;0.25;0;0;1;0
TU1417;transcript;3763;1;0;0;0;0;1;6;7;10;23;13;5;2;0;2;0;0
TU1418;transcript;134;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
TU1419;transcript;1208;1;0;0;0;1.5;0;0.25;2.25;0;5;1;0.33;0;0;0;0;0
TU142;transcript;825;1;0;0;0;0;9;18.5;44;32.5;28.5;29.5;6;27.5;11.5;2.5;7;2
TU1420;transcript;5265;1;1;0;2;0.5;3;7;28;15;21;8;6;2;4.33;2;1;1
TU1421;transcript;959;1;0;0;0;0;0.5;23;16;22.83;18.67;6;1;6;2;0;2;0
TU1422;transcript;150;1;0;0;0;0;0;0;10;1.67;1;1;0;0;0.33;0;0;0
TU1423;transcript;88;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
TU1424;transcript;91;1;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0
TU1425;transcript;251;1;0;0;3;0;0;4;4;4;1;4;0;0;0;0;0;0.33
TU1426;transcript;1027;1;0;1;6;14;62;186;309;90;46.5;24;24.33;25.5;8.5;2;11;0
TU1427;transcript;1378;1;0;0;2;0;7;50;117.5;50;29.5;23.5;21;26.5;7.5;5;6;0
TU1428;transcript;4114;1;0;0;0;2.33;8;15;24;24;22;6;7;3;6;0;0;0
TU1429;transcript;1228;1;0;0;0;0;0;2;10;9;2;5;1;0;2;1;0;0
TU143;transcript;567;1;0;0;0;0;0;2.5;8.5;14;5.5;0.5;3;0.5;2.5;2;0;0
TU1430;transcript;643;1;0;0;0;0;0;4;11;5;0;2;2;4;0.33;0;0;0
TU1431;transcript;1877;1;2;0;0;1;1;14;42.25;16;7;16.11;20;9;5;0;0;0
TU1432;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU1433;transcript;66;1;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
TU1434;transcript;87;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
TU1435;transcript;387;1;0;0;0;0;1;0;4.5;0;1;4;0;0;0;0;0;0
TU1436;transcript;870;1;0;0;34;30;137;549;1223;472;244;192;93;62;42;15;16;2
TU1437;transcript;710;1;0;4;16;12;63;189;350;122;116;111.5;35;65;20;36;22;3
TU1438;transcript;2851;1;0;0;1;1.25;21;44;57;45;38;29.5;16;18;11;0;2;2
TU1439;transcript;1347;1;0;0;0;2;1;7;9;19;21;40;34;35;20;3.33;16;0
TU144;transcript;412;1;0;0;2;7;114;342;751;286;155;115;76;95;25;1;17;0
TU1440;transcript;155;1;0;1;28;31;59;51;113.5;9;12;11;15.5;4.5;0;3;2;0
TU1441;transcript;449;1;0;0.2;0;2;3;8;6.5;10;10;15;4.5;2.5;0;2;0;2
TU1442;transcript;640;1;62;968;36541.25;53058.45;68932.68;44257.5;34183.62;5531.49;2494.45;1937.14;4400.5;1937.7;607.89;632.79;933.5;344.25
TU1443;transcript;357;1;0;0;0;0;0;0;3;2;0;1;0;0;0;0;1;0
TU1444;transcript;226;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
TU1445;transcript;939;1;0;1;2;2;10;41;79;31;23;15.5;8;6;7;3;3;0
TU1446;transcript;2946;1;0;0;2;0.5;10;67;134;67;66;42.5;24;26.5;12;5;5;2
TU1447;transcript;666;1;0;0;4;1;0;4;6;4;17;5;1;2;0;0;0;0
TU1448;transcript;1640;1;0;0;0;5.5;6;28;36;27;3;5;2;5.5;0;0;0;1
TU1449;transcript;1351;1;0;0;1;1;5.5;51;63;36.5;31;13.5;10;12;7;8;4;0
TU145;transcript;425;1;0;0;0;3;10;65;142.5;75;35.5;33.5;21.5;12.5;8;2;3;0
TU1450;transcript;609;1;0;0;0;0;5.5;3;10;6.5;3.5;5.5;1.5;2;2;4;2;0
TU1451;transcript;1916;1;0;0;0.5;0;9;26;42;26;9.5;12;3.5;13;6;1;0;2
TU1452;transcript;228;1;0;0;0;0;0;0;2;3;1;2;0;0;0;0;0;0
TU1453;transcript;104;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TU1454;transcript;1026;1;0;2;4;28;43;155;269;154;46;43;34;18;2;10;0;1
TU1455;transcript;4995;1;0.5;0.5;1;13.5;19.33;85.17;169;93.33;49;44.2;32;28.5;17.5;15;15.33;2
TU1456;transcript;161;1;0;0;0;0;0;0;1;2;0;1;0;0;0;0;2;0
TU1457;transcript;516;1;0;0;0.5;0;0;18.33;30;25;8;5;3;2;6;0;0;0
TU1458;transcript;174;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
TU1459;transcript;699;1;0;0;0.5;4;6;17;29;14;21;8;2;2;2;0;0;0
TU146;transcript;1591;1;0;2;26;45.5;155;536;1621;804;496.5;339.5;187;107.5;68.5;12;20;5
TU1460;transcript;1378;1;2;4;10;14;70;668;24830;41581;11507;4156;2051;372;168;46;100;10
TU1461;transcript;103;1;0;0;0;0;0;2;27;6;3;1;2;0;0;0;0;0
TU1462;transcript;884;1;0;0;0;4;2;13;12;23;9;5;3;1;0;0;2;0
TU1463;transcript;3673;1;0;4;112;150.5;792;2967.83;6502.5;2926.5;1777.5;1459;986;861.5;460;149;167;28
TU1464;transcript;232;1;0;0;0;0;0;4;6;8;0;2;0;0;1;0;0;0
TU1465;transcript;166;1;0;0;4;4.5;28;120;297.5;172;64.5;53.5;14.5;22;6.5;3;4;2
TU1466;transcript;250;1;0;0;0;1;4.11;43.5;69.5;21;11;7;2.5;3;1.5;1;1;2
TU1467;transcript;783;1;0;0;0;6;5;39.5;59.5;33.5;12;15.5;8;7.5;4;0;0;4
TU1468;transcript;261;1;0;0;0;0;0;2;6;3;1;0;2;0;2;2;0;0
TU1469;transcript;1235;1;0;0;0;2;32.5;62.5;116;55;47;42.5;22;25.5;9;12;7;0
TU147;transcript;667;1;0;0;2;0;1;14;15;18;6;5;8;10;11;11;12;0
TU1470;transcript;197;1;0;0;0;1;0.5;2;7;5;0;3.5;1;1.5;0;0;0;0
TU1471;transcript;79;1;0;0;37.5;33;57.5;120;278;99.5;75;50;35.5;42;18.5;16;24.5;0
TU1472;transcript;1620;1;2;9;76.5;145;748.5;2690;4813;1655.5;906;797;492.5;510;266.5;125;165.5;8
TU1473;transcript;2871;1;0;0;2;4;17;73;224;100;77;55;26;39;13;4;10;2
TU1474;transcript;159;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
TU1475;transcript;216;1;0;0;0;0;1;0;5;0;2;2;0;0;0;0;0;0
TU1476;transcript;1881;1;0;0;2;1;6;33;65.5;24;24;43.5;21.25;25.5;10;8;8;0
TU1477;transcript;674;1;0;0;0;0;6;8;29.5;18;13;10.5;2;6.5;8;4;0;0
TU1478;transcript;2188;1;0;0;4;0;22;80;133;93;62;35;23;27;8;7;6;2
TU1479;transcript;1630;1;0;0;0;2;7;23;54.5;34;27.5;30.5;7;12.5;3;6;2;0
TU148;transcript;1155;1;0;0;0;2;2;15;44;18.5;25.5;12.5;16.5;14;6.5;0;2;1.5
TU1480;transcript;3255;1;0;0;2;5.83;27.5;52.5;179;82.33;68.5;76.5;62;39.5;36;11;9;2
TU1481;transcript;401;1;0;0;0;0;0.5;2;5.5;5;1;1;0;0;0;0;1;0
TU1482;transcript;1335;1;0;0;0;0;4;9;16;5;0;8;2;6;2;0;0;0
TU1483;transcript;102;1;0;0;0;4;0;4;23;10;48;13;13;5;6;2;0;2
TU1484;transcript;393;1;0;0;0;0;2;7;16;10;2;6;5;9;0;0;2;0
TU1485;transcript;958;1;0;0;0;0;20;67;82.5;68;45.5;48.5;22.5;59.5;27;14;9.5;0
TU1486;transcript;101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU1487;transcript;181;1;0;0;0;0;0;0;1;2;0;0;0;0;2;2;0;0
TU1488;transcript;3498;1;0;0;6;12;52;251;594.5;361;246.83;206.75;137.5;153.5;108;46;52.5;8
TU1489;transcript;240;1;0;0;0;0;1;0;4;1;1;0;0;0;0;0;0;0
TU149;transcript;342;1;0;0;0;3.5;4;33.5;95;50;26.5;16;10;9.5;5.5;0;8;0.5
TU1490;transcript;2304;1;0;0;0;0;0;5;9;19;12;7;9;6;1;3;2;0
TU1491;transcript;913;1;0;0;2;13;33;123;265;127;85;78;59;29;10;8;6;2
TU1492;transcript;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TU1493;transcript;128;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
TU1494;transcript;630;1;0;0;0;0;0;2;8;6;2;5;6;0;0;0;0;0
TU1495;transcript;76;1;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0
TU1496;transcript;2048;1;0.75;0.67;0;1;1;3;17;7;5;8;4;3;2;1;0.5;0
TU1497;transcript;4034;1;0;0.2;2.27;9.21;4.8;55.37;62.58;43.74;35.27;18.46;11.98;7.22;4;4;6;2
TU1498;transcript;898;1;0;0;0.2;0.09;0.87;2.71;4.74;11.18;10.42;2.75;2.75;0.62;0.22;0.32;0.11;0
TU1499;transcript;122;1;0;0;0;0;0;0;0;0;0;1;0.5;0;0;0;0;0
TU15;transcript;392;1;0;0;0;1;1;3;2;0;2;1;0;1;0;0;0;0
TU150;transcript;102;1;0;0;0;0;0;0;2;2.5;4.5;0;2;6;0;0;0;0
TU1500;transcript;392;1;0;0;0;0;0;1;5;5;9;0;0;0;0;0;0;0
TU1501;transcript;172;1;0;0;0;0;0;2;6;2;0;0;0;0;0;0;0;0
TU1502;transcript;1397;1;0;0;0;2;0;16;28;17;12;4;4;8;2;0;0;2
TU1503;transcript;1450;1;0;0;0;0;2.5;8.83;38.5;12.33;7;5;5;9;2;4;2;0
TU1504;transcript;367;1;0;0;1;0;1;1.5;1.5;3;2;1;0;0;5;1;0;0
